traj,i,generation_time,mutation_rate,recombination_rate,conserved_cost,replicative_cost,immune_cost,immune_response_count,days_full_potency,active_to_latent,latent_proliferate_die,starting_pop_size,max_growth_rate,effective_pop_size,epitope_length,which_diff,delta
2,5,1.459702133250955,1.0413261376920025e-5,6.763325197321163e-5,0.11234828544444649,2.8048314860955423e-4,0.5211644588404201,519,939,0.007299204619438058,0.0317167185231478,83,0.3959404641687202,4376,5,effective_pop_size,-0.2
2,6,1.459702133250955,1.0413261376920025e-5,4.783325197321164e-5,0.11234828544444649,2.8048314860955423e-4,0.5211644588404201,519,939,0.007299204619438058,0.0317167185231478,83,0.3959404641687202,4376,5,recombination_rate,-0.2
2,7,1.459702133250955,1.0413261376920025e-5,4.783325197321164e-5,0.11234828544444649,2.8048314860955423e-4,0.5211644588404201,519,939,0.007299204619438058,0.0317167185231478,282,0.3959404641687202,4376,5,starting_pop_size,0.2
2,8,1.459702133250955,1.0413261376920025e-5,4.783325197321164e-5,0.11234828544444649,2.8048314860955423e-4,0.5211644588404201,519,939,0.007299204619438058,0.0515167185231478,282,0.3959404641687202,4376,5,latent_proliferate_die,0.2
2,9,1.459702133250955,2.8413261376920013e-5,4.783325197321164e-5,0.11234828544444649,2.8048314860955423e-4,0.5211644588404201,519,939,0.007299204619438058,0.0515167185231478,282,0.3959404641687202,4376,5,mutation_rate,-0.2
2,10,1.659702133250955,2.8413261376920013e-5,4.783325197321164e-5,0.11234828544444649,2.8048314860955423e-4,0.5211644588404201,519,939,0.007299204619438058,0.0515167185231478,282,0.3959404641687202,4376,5,generation_time,0.2
2,11,1.659702133250955,2.8413261376920013e-5,4.783325197321164e-5,0.11234828544444649,2.8048314860955423e-4,0.5211644588404201,319,939,0.007299204619438058,0.0515167185231478,282,0.3959404641687202,4376,5,immune_response_count,-0.2
2,12,1.659702133250955,2.8413261376920013e-5,4.783325197321164e-5,0.11234828544444649,2.8048314860955423e-4,0.70116445884042,319,939,0.007299204619438058,0.0515167185231478,282,0.3959404641687202,4376,5,immune_cost,0.2
2,13,1.659702133250955,2.8413261376920013e-5,4.783325197321164e-5,0.11234828544444649,8.804831486095531e-4,0.70116445884042,319,939,0.007299204619438058,0.0515167185231478,282,0.3959404641687202,4376,5,replicative_cost,-0.2
2,14,1.659702133250955,2.8413261376920013e-5,4.783325197321164e-5,0.11234828544444649,8.804831486095531e-4,0.70116445884042,319,739,0.007299204619438058,0.0515167185231478,282,0.3959404641687202,4376,5,days_full_potency,0.2
3,0,1.696385693137667,5.045883283817344e-5,6.514295053934409e-6,0.2392297397424198,0.002292406983041604,0.5499379321034733,246,585,0.00492333669596451,0.09160720783533595,511,0.04607889971130399,5141,19,NA,NA
3,1,1.696385693137667,3.245883283817344e-5,6.514295053934409e-6,0.2392297397424198,0.002292406983041604,0.5499379321034733,246,585,0.00492333669596451,0.09160720783533595,511,0.04607889971130399,5141,19,mutation_rate,-0.2
3,2,1.696385693137667,3.245883283817344e-5,6.514295053934409e-6,0.2392297397424198,0.002292406983041604,0.5499379321034733,246,785,0.00492333669596451,0.09160720783533595,511,0.04607889971130399,5141,19,days_full_potency,0.2
3,3,1.696385693137667,3.245883283817344e-5,6.514295053934409e-6,0.2392297397424198,0.002292406983041604,0.5499379321034733,246,785,0.00492333669596451,0.09160720783533595,511,0.24407889971130378,5141,19,max_growth_rate,-0.2
3,4,1.696385693137667,3.245883283817344e-5,6.514295053934409e-6,0.2392297397424198,0.001692406983041604,0.5499379321034733,246,785,0.00492333669596451,0.09160720783533595,511,0.24407889971130378,5141,19,replicative_cost,-0.2
3,5,1.696385693137667,3.245883283817344e-5,6.514295053934409e-6,0.4372297397424198,0.001692406983041604,0.5499379321034733,246,785,0.00492333669596451,0.09160720783533595,511,0.24407889971130378,5141,19,conserved_cost,0.2
3,6,1.696385693137667,3.245883283817344e-5,6.514295053934409e-6,0.4372297397424198,0.001692406983041604,0.3699379321034733,246,785,0.00492333669596451,0.09160720783533595,511,0.24407889971130378,5141,19,immune_cost,-0.2
3,7,1.696385693137667,3.245883283817344e-5,6.514295053934409e-6,0.4372297397424198,0.001692406983041604,0.3699379321034733,246,785,0.00492333669596451,0.09160720783533595,511,0.24407889971130378,3341,19,effective_pop_size,-0.2
3,8,1.696385693137667,3.245883283817344e-5,2.631429505393446e-5,0.4372297397424198,0.001692406983041604,0.3699379321034733,246,785,0.00492333669596451,0.09160720783533595,511,0.24407889971130378,3341,19,recombination_rate,0.2
3,9,1.696385693137667,3.245883283817344e-5,2.631429505393446e-5,0.4372297397424198,0.001692406983041604,0.3699379321034733,446,785,0.00492333669596451,0.09160720783533595,511,0.24407889971130378,3341,19,immune_response_count,0.2
3,10,1.696385693137667,3.245883283817344e-5,2.631429505393446e-5,0.4372297397424198,0.001692406983041604,0.3699379321034733,446,785,0.00492333669596451,0.09160720783533595,311,0.24407889971130378,3341,19,starting_pop_size,-0.2
3,11,1.696385693137667,3.245883283817344e-5,2.631429505393446e-5,0.4372297397424198,0.001692406983041604,0.3699379321034733,446,785,0.00492333669596451,0.07180720783533595,311,0.24407889971130378,3341,19,latent_proliferate_die,0.2
3,12,1.696385693137667,3.245883283817344e-5,2.631429505393446e-5,0.4372297397424198,0.001692406983041604,0.3699379321034733,446,785,0.00492333669596451,0.07180720783533595,311,0.24407889971130378,3341,15,epitope_length,-0.2
3,13,1.896385693137667,3.245883283817344e-5,2.631429505393446e-5,0.4372297397424198,0.001692406983041604,0.3699379321034733,446,785,0.00492333669596451,0.07180720783533595,311,0.24407889971130378,3341,15,generation_time,0.2
3,14,1.896385693137667,3.245883283817344e-5,2.631429505393446e-5,0.4372297397424198,0.001692406983041604,0.3699379321034733,446,785,0.0029433366959645095,0.07180720783533595,311,0.24407889971130378,3341,15,active_to_latent,-0.2
4,0,1.118420290832763,6.1031661701355376e-5,7.440944135325428e-5,0.7322671213082508,0.0022101357460820254,0.03229166177334261,154,102,0.008733600319936932,0.0614684693928409,215,0.5206221268643687,4575,9,NA,NA
4,1,1.118420290832763,6.1031661701355376e-5,5.4609441353254276e-5,0.7322671213082508,0.0022101357460820254,0.03229166177334261,154,102,0.008733600319936932,0.0614684693928409,215,0.5206221268643687,4575,9,recombination_rate,-0.2
4,2,1.118420290832763,6.1031661701355376e-5,5.4609441353254276e-5,0.7322671213082508,0.0022101357460820254,0.03229166177334261,154,302,0.008733600319936932,0.0614684693928409,215,0.5206221268643687,4575,9,days_full_potency,0.2
4,3,1.118420290832763,6.1031661701355376e-5,5.4609441353254276e-5,0.7322671213082508,0.0022101357460820254,0.03229166177334261,154,302,0.008733600319936932,0.0614684693928409,215,0.5206221268643687,2775,9,effective_pop_size,-0.2
4,4,1.118420290832763,6.1031661701355376e-5,5.4609441353254276e-5,0.7322671213082508,0.0022101357460820254,0.03229166177334261,154,302,0.008733600319936932,0.0614684693928409,215,0.5206221268643687,2775,5,epitope_length,-0.2
4,5,1.118420290832763,6.1031661701355376e-5,5.4609441353254276e-5,0.7322671213082508,0.0022101357460820254,0.03229166177334261,154,302,0.008733600319936932,0.0614684693928409,415,0.5206221268643687,2775,5,starting_pop_size,0.2
4,6,1.118420290832763,6.1031661701355376e-5,5.4609441353254276e-5,0.7322671213082508,0.0022101357460820254,0.03229166177334261,154,302,0.008733600319936932,0.0812684693928409,415,0.5206221268643687,2775,5,latent_proliferate_die,0.2
4,7,1.318420290832763,6.1031661701355376e-5,5.4609441353254276e-5,0.7322671213082508,0.0022101357460820254,0.03229166177334261,154,302,0.008733600319936932,0.0812684693928409,415,0.5206221268643687,2775,5,generation_time,-0.2
4,8,1.318420290832763,6.1031661701355376e-5,5.4609441353254276e-5,0.7322671213082508,0.0022101357460820254,0.03229166177334261,354,302,0.008733600319936932,0.0812684693928409,415,0.5206221268643687,2775,5,immune_response_count,0.2
4,9,1.318420290832763,4.303166170135537e-5,5.4609441353254276e-5,0.7322671213082508,0.0022101357460820254,0.03229166177334261,354,302,0.008733600319936932,0.0812684693928409,415,0.5206221268643687,2775,5,mutation_rate,-0.2
4,10,1.318420290832763,4.303166170135537e-5,5.4609441353254276e-5,0.7322671213082508,0.0022101357460820254,0.03229166177334261,354,302,0.0067536003199369435,0.0812684693928409,415,0.5206221268643687,2775,5,active_to_latent,0.2
4,11,1.318420290832763,4.303166170135537e-5,5.4609441353254276e-5,0.7322671213082508,0.0022101357460820254,0.03229166177334261,354,302,0.0067536003199369435,0.0812684693928409,415,0.32262212686436875,2775,5,max_growth_rate,-0.2
4,12,1.318420290832763,4.303166170135537e-5,5.4609441353254276e-5,0.7322671213082508,0.0022101357460820254,0.21229166177334272,354,302,0.0067536003199369435,0.0812684693928409,415,0.32262212686436875,2775,5,immune_cost,-0.2
4,13,1.318420290832763,4.303166170135537e-5,5.4609441353254276e-5,0.9302671213082507,0.0022101357460820254,0.21229166177334272,354,302,0.0067536003199369435,0.0812684693928409,415,0.32262212686436875,2775,5,conserved_cost,0.2
4,14,1.318420290832763,4.303166170135537e-5,5.4609441353254276e-5,0.9302671213082507,0.0016101357460820249,0.21229166177334272,354,302,0.0067536003199369435,0.0812684693928409,415,0.32262212686436875,2775,5,replicative_cost,-0.2
5,0,1.0059846640298409,4.355399372654836e-5,4.157191883900673e-5,0.5533216278873654,0.001302643993919316,0.4151740047132726,583,364,0.0079637094234582,0.05497304829105267,9,0.9119963155119746,1378,4,NA,NA
5,1,1.0059846640298409,4.355399372654836e-5,4.157191883900673e-5,0.5533216278873654,0.001302643993919316,0.4151740047132726,583,164,0.0079637094234582,0.05497304829105267,9,0.9119963155119746,1378,4,days_full_potency,-0.2
5,2,1.0059846640298409,6.155399372654837e-5,4.157191883900673e-5,0.5533216278873654,0.001302643993919316,0.4151740047132726,583,164,0.0079637094234582,0.05497304829105267,9,0.9119963155119746,1378,4,mutation_rate,0.2
5,3,1.0059846640298409,6.155399372654837e-5,4.157191883900673e-5,0.5533216278873654,0.001302643993919316,0.4151740047132726,583,164,0.005983709423458202,0.05497304829105267,9,0.9119963155119746,1378,4,active_to_latent,-0.2
5,4,1.0059846640298409,6.155399372654837e-5,4.157191883900673e-5,0.5533216278873654,0.001302643993919316,0.4151740047132726,384,164,0.005983709423458202,0.05497304829105267,9,0.9119963155119746,1378,4,immune_response_count,-0.2
5,5,1.0059846640298409,6.155399372654837e-5,4.157191883900673e-5,0.5533216278873654,0.001302643993919316,0.4151740047132726,384,164,0.005983709423458202,0.05497304829105267,209,0.9119963155119746,1378,4,starting_pop_size,0.2
5,6,1.205984664029841,6.155399372654837e-5,4.157191883900673e-5,0.5533216278873654,0.001302643993919316,0.4151740047132726,384,164,0.005983709423458202,0.05497304829105267,209,0.9119963155119746,1378,4,generation_time,-0.2
5,7,1.205984664029841,6.155399372654837e-5,4.157191883900673e-5,0.5533216278873654,0.0019026439939193163,0.4151740047132726,384,164,0.005983709423458202,0.05497304829105267,209,0.9119963155119746,1378,4,replicative_cost,0.2
5,8,1.205984664029841,6.155399372654837e-5,4.157191883900673e-5,0.5533216278873654,0.0019026439939193163,0.4151740047132726,384,164,0.005983709423458202,0.05497304829105267,209,0.7139963155119746,1378,4,max_growth_rate,0.2
5,9,1.205984664029841,6.155399372654837e-5,4.157191883900673e-5,0.5533216278873654,0.0019026439939193163,0.23517400471327257,384,164,0.005983709423458202,0.05497304829105267,209,0.7139963155119746,1378,4,immune_cost,-0.2
5,10,1.205984664029841,6.155399372654837e-5,4.157191883900673e-5,0.5533216278873654,0.0019026439939193163,0.23517400471327257,384,164,0.005983709423458202,0.07477304829105268,209,0.7139963155119746,1378,4,latent_proliferate_die,0.2
5,11,1.205984664029841,6.155399372654837e-5,4.157191883900673e-5,0.5533216278873654,0.0019026439939193163,0.23517400471327257,384,164,0.005983709423458202,0.07477304829105268,209,0.7139963155119746,3178,4,effective_pop_size,-0.2
5,12,1.205984664029841,6.155399372654837e-5,4.157191883900673e-5,0.7513216278873655,0.0019026439939193163,0.23517400471327257,384,164,0.005983709423458202,0.07477304829105268,209,0.7139963155119746,3178,4,conserved_cost,0.2
5,13,1.205984664029841,6.155399372654837e-5,4.157191883900673e-5,0.7513216278873655,0.0019026439939193163,0.23517400471327257,384,164,0.005983709423458202,0.07477304829105268,209,0.7139963155119746,3178,8,epitope_length,-0.2
5,14,1.205984664029841,6.155399372654837e-5,6.137191883900673e-5,0.7513216278873655,0.0019026439939193163,0.23517400471327257,384,164,0.005983709423458202,0.07477304829105268,209,0.7139963155119746,3178,8,recombination_rate,0.2
6,0,1.5709965928136151,5.685684761265293e-5,5.0347888558886765e-5,0.9848010425050076,0.002856527939405559,0.7042691748955158,230,885,0.003298642910996985,0.035476028073296334,178,0.755498044465868,1900,16,NA,NA
6,1,1.5709965928136151,5.685684761265293e-5,5.0347888558886765e-5,0.9848010425050076,0.002256527939405559,0.7042691748955158,230,885,0.003298642910996985,0.035476028073296334,178,0.755498044465868,1900,16,replicative_cost,0.2
6,2,1.5709965928136151,5.685684761265293e-5,5.0347888558886765e-5,0.9848010425050076,0.002256527939405559,0.7042691748955158,230,885,0.003298642910996985,0.035476028073296334,178,0.755498044465868,3700,16,effective_pop_size,-0.2
6,3,1.5709965928136151,5.685684761265293e-5,7.014788855888677e-5,0.9848010425050076,0.002256527939405559,0.7042691748955158,230,885,0.003298642910996985,0.035476028073296334,178,0.755498044465868,3700,16,recombination_rate,0.2
6,4,1.5709965928136151,5.685684761265293e-5,7.014788855888677e-5,0.9848010425050076,0.002256527939405559,0.7042691748955158,230,885,0.003298642910996985,0.035476028073296334,377,0.755498044465868,3700,16,starting_pop_size,0.2
6,5,1.5709965928136151,5.685684761265293e-5,7.014788855888677e-5,0.9848010425050076,0.002256527939405559,0.8842691748955149,230,885,0.003298642910996985,0.035476028073296334,377,0.755498044465868,3700,16,immune_cost,0.2
6,6,1.5709965928136151,3.885684761265292e-5,7.014788855888677e-5,0.9848010425050076,0.002256527939405559,0.8842691748955149,230,885,0.003298642910996985,0.035476028073296334,377,0.755498044465868,3700,16,mutation_rate,-0.2
6,7,1.5709965928136151,3.885684761265292e-5,7.014788855888677e-5,0.7868010425050076,0.002256527939405559,0.8842691748955149,230,885,0.003298642910996985,0.035476028073296334,377,0.755498044465868,3700,16,conserved_cost,0.2
6,8,1.7709965928136149,3.885684761265292e-5,7.014788855888677e-5,0.7868010425050076,0.002256527939405559,0.8842691748955149,230,885,0.003298642910996985,0.035476028073296334,377,0.755498044465868,3700,16,generation_time,0.2
6,9,1.7709965928136149,3.885684761265292e-5,7.014788855888677e-5,0.7868010425050076,0.002256527939405559,0.8842691748955149,230,885,0.003298642910996985,0.035476028073296334,377,0.755498044465868,3700,13,epitope_length,-0.2
6,10,1.7709965928136149,3.885684761265292e-5,7.014788855888677e-5,0.7868010425050076,0.002256527939405559,0.8842691748955149,230,885,0.0013186429109969852,0.035476028073296334,377,0.755498044465868,3700,13,active_to_latent,-0.2
6,11,1.7709965928136149,3.885684761265292e-5,7.014788855888677e-5,0.7868010425050076,0.002256527939405559,0.8842691748955149,230,686,0.0013186429109969852,0.035476028073296334,377,0.755498044465868,3700,13,days_full_potency,-0.2
6,12,1.7709965928136149,3.885684761265292e-5,7.014788855888677e-5,0.7868010425050076,0.002256527939405559,0.8842691748955149,30,686,0.0013186429109969852,0.035476028073296334,377,0.755498044465868,3700,13,immune_response_count,-0.2
6,13,1.7709965928136149,3.885684761265292e-5,7.014788855888677e-5,0.7868010425050076,0.002256527939405559,0.8842691748955149,30,686,0.0013186429109969852,0.055276028073296325,377,0.755498044465868,3700,13,latent_proliferate_die,0.2
6,14,1.7709965928136149,3.885684761265292e-5,7.014788855888677e-5,0.7868010425050076,0.002256527939405559,0.8842691748955149,30,686,0.0013186429109969852,0.055276028073296325,377,0.95349804446586806,3700,13,max_growth_rate,0.2
7,0,1.739610029744827,9.099077094795314e-5,3.018995597988504e-5,0.6945322573529228,1.912455728077995e-5,0.2102532225245208,442,742,0.005335128625603731,0.0068224234464744635,928,0.39806101894288864,9824,13,NA,NA
7,1,1.739610029744827,9.099077094795314e-5,3.018995597988504e-5,0.6945322573529228,1.912455728077995e-5,0.2102532225245208,442,742,0.005335128625603731,0.0068224234464744635,928,0.5960610189428885,9824,13,max_growth_rate,0.2
7,2,1.739610029744827,9.099077094795314e-5,3.018995597988504e-5,0.6945322573529228,1.912455728077995e-5,0.2102532225245208,442,742,0.005335128625603731,0.0068224234464744635,728,0.5960610189428885,9824,13,starting_pop_size,0.2
7,3,1.739610029744827,9.099077094795314e-5,3.018995597988504e-5,0.6945322573529228,1.912455728077995e-5,0.2102532225245208,442,742,0.005335128625603731,0.026622423446474502,728,0.5960610189428885,9824,13,latent_proliferate_die,-0.2
7,4,1.539610029744827,9.099077094795314e-5,3.018995597988504e-5,0.6945322573529228,1.912455728077995e-5,0.2102532225245208,442,742,0.005335128625603731,0.026622423446474502,728,0.5960610189428885,9824,13,generation_time,-0.2
7,5,1.539610029744827,9.099077094795314e-5,3.018995597988504e-5,0.6945322573529228,1.912455728077995e-5,0.2102532225245208,243,742,0.005335128625603731,0.026622423446474502,728,0.5960610189428885,9824,13,immune_response_count,-0.2
7,6,1.539610029744827,9.099077094795314e-5,3.018995597988504e-5,0.6945322573529228,6.19124557280781e-4,0.2102532225245208,243,742,0.005335128625603731,0.026622423446474502,728,0.5960610189428885,9824,13,replicative_cost,-0.2
7,7,1.539610029744827,9.099077094795314e-5,3.018995597988504e-5,0.6945322573529228,6.19124557280781e-4,0.2102532225245208,243,742,0.005335128625603731,0.026622423446474502,728,0.5960610189428885,9824,9,epitope_length,-0.2
7,8,1.539610029744827,9.099077094795314e-5,3.018995597988504e-5,0.6945322573529228,6.19124557280781e-4,0.2102532225245208,243,742,0.007315128625603731,0.026622423446474502,728,0.5960610189428885,9824,9,active_to_latent,0.2
7,9,1.539610029744827,7.299077094795313e-5,3.018995597988504e-5,0.6945322573529228,6.19124557280781e-4,0.2102532225245208,243,742,0.007315128625603731,0.026622423446474502,728,0.5960610189428885,9824,9,mutation_rate,-0.2
7,10,1.539610029744827,7.299077094795313e-5,3.018995597988504e-5,0.6945322573529228,6.19124557280781e-4,0.03025322252452107,243,742,0.007315128625603731,0.026622423446474502,728,0.5960610189428885,9824,9,immune_cost,-0.2
7,11,1.539610029744827,7.299077094795313e-5,3.018995597988504e-5,0.6945322573529228,6.19124557280781e-4,0.03025322252452107,243,942,0.007315128625603731,0.026622423446474502,728,0.5960610189428885,9824,9,days_full_potency,0.2
7,12,1.539610029744827,7.299077094795313e-5,1.0389955979885002e-5,0.6945322573529228,6.19124557280781e-4,0.03025322252452107,243,942,0.007315128625603731,0.026622423446474502,728,0.5960610189428885,9824,9,recombination_rate,-0.2
7,13,1.539610029744827,7.299077094795313e-5,1.0389955979885002e-5,0.8925322573529227,6.19124557280781e-4,0.03025322252452107,243,942,0.007315128625603731,0.026622423446474502,728,0.5960610189428885,9824,9,conserved_cost,0.2
7,14,1.539610029744827,7.299077094795313e-5,1.0389955979885002e-5,0.8925322573529227,6.19124557280781e-4,0.03025322252452107,243,942,0.007315128625603731,0.026622423446474502,728,0.5960610189428885,8024,9,effective_pop_size,0.2
8,0,1.57968270166644,5.4487615137726884e-5,7.837712786734174e-5,0.026714671772039858,5.79736806402381e-4,0.5897526417326718,867,439,0.005153856790148919,0.06631804411063368,128,0.4872957542442189,1776,18,NA,NA
8,1,1.57968270166644,5.4487615137726884e-5,7.837712786734174e-5,0.026714671772039858,5.79736806402381e-4,0.5897526417326718,867,439,0.007133856790148919,0.06631804411063368,128,0.4872957542442189,1776,18,active_to_latent,0.2
8,2,1.37968270166644,5.4487615137726884e-5,7.837712786734174e-5,0.026714671772039858,5.79736806402381e-4,0.5897526417326718,867,439,0.007133856790148919,0.06631804411063368,128,0.4872957542442189,1776,18,generation_time,-0.2
8,3,1.37968270166644,5.4487615137726884e-5,7.837712786734174e-5,0.026714671772039858,5.79736806402381e-4,0.5897526417326718,867,239,0.007133856790148919,0.06631804411063368,128,0.4872957542442189,1776,18,days_full_potency,-0.2
8,4,1.37968270166644,7.248761513772689e-5,7.837712786734174e-5,0.026714671772039858,5.79736806402381e-4,0.5897526417326718,867,239,0.007133856790148919,0.06631804411063368,128,0.4872957542442189,1776,18,mutation_rate,0.2
8,5,1.37968270166644,7.248761513772689e-5,7.837712786734174e-5,0.026714671772039858,5.79736806402381e-4,0.5897526417326718,667,239,0.007133856790148919,0.06631804411063368,128,0.4872957542442189,1776,18,immune_response_count,-0.2
8,6,1.37968270166644,7.248761513772689e-5,7.837712786734174e-5,0.026714671772039858,5.79736806402381e-4,0.7697526417326719,667,239,0.007133856790148919,0.06631804411063368,128,0.4872957542442189,1776,18,immune_cost,0.2
8,7,1.37968270166644,7.248761513772689e-5,7.837712786734174e-5,0.026714671772039858,5.79736806402381e-4,0.7697526417326719,667,239,0.007133856790148919,0.08611804411063367,128,0.4872957542442189,1776,18,latent_proliferate_die,0.2
8,8,1.37968270166644,7.248761513772689e-5,7.837712786734174e-5,0.22471467177203946,5.79736806402381e-4,0.7697526417326719,667,239,0.007133856790148919,0.08611804411063367,128,0.4872957542442189,1776,18,conserved_cost,0.2
8,9,1.37968270166644,7.248761513772689e-5,7.837712786734174e-5,0.22471467177203946,5.79736806402381e-4,0.7697526417326719,667,239,0.007133856790148919,0.08611804411063367,328,0.4872957542442189,1776,18,starting_pop_size,0.2
8,10,1.37968270166644,7.248761513772689e-5,7.837712786734174e-5,0.22471467177203946,0.001179736806402381,0.7697526417326719,667,239,0.007133856790148919,0.08611804411063367,328,0.4872957542442189,1776,18,replicative_cost,0.2
8,11,1.37968270166644,7.248761513772689e-5,7.837712786734174e-5,0.22471467177203946,0.001179736806402381,0.7697526417326719,667,239,0.007133856790148919,0.08611804411063367,328,0.4872957542442189,3576,18,effective_pop_size,-0.2
8,12,1.37968270166644,7.248761513772689e-5,7.837712786734174e-5,0.22471467177203946,0.001179736806402381,0.7697526417326719,667,239,0.007133856790148919,0.08611804411063367,328,0.6852957542442188,3576,18,max_growth_rate,0.2
8,13,1.37968270166644,7.248761513772689e-5,7.837712786734174e-5,0.22471467177203946,0.001179736806402381,0.7697526417326719,667,239,0.007133856790148919,0.08611804411063367,328,0.6852957542442188,3576,14,epitope_length,0.2
8,14,1.37968270166644,7.248761513772689e-5,9.817712786734173e-5,0.22471467177203946,0.001179736806402381,0.7697526417326719,667,239,0.007133856790148919,0.08611804411063367,328,0.6852957542442188,3576,14,recombination_rate,0.2
9,0,1.2308590465912679,8.749371299653181e-5,5.103450940723999e-5,0.6142690880410372,0.001422531159411717,0.5060490918778152,84,167,0.0036006411767498183,0.08030165091406427,940,0.9369603378332357,6032,18,NA,NA
9,1,1.2308590465912679,8.749371299653181e-5,5.103450940723999e-5,0.6142690880410372,0.001422531159411717,0.5060490918778152,84,167,0.0036006411767498183,0.08030165091406427,940,0.9369603378332357,4232,18,effective_pop_size,-0.2
9,2,1.2308590465912679,8.749371299653181e-5,5.103450940723999e-5,0.6142690880410372,0.001422531159411717,0.32604909187781517,84,167,0.0036006411767498183,0.08030165091406427,940,0.9369603378332357,4232,18,immune_cost,-0.2
